id_viagem;id_usuario;genero_usuario;ano_de_nacimiento;data_viagem;inicio_viagem;fim_viagem;id_origem;id_destino
42349141;4636753;F;2000;2025-12-31;19:24:27;19:43:11;54;58
42349142;4611203;M;1986;2025-12-31;19:24:30;19:35:31;373;56
42349143;2376611;M;1996;2025-12-31;19:24:33;19:33:31;67;280
42349144;4506777;F;2001;2025-12-31;19:24:34;19:39:44;35;176
42349145;2020126;F;1999;2025-12-31;19:24:40;19:32:51;272;271
42349146;4575646;NULL;2002;2025-12-31;19:24:45;19:33:12;30;38
42349147;2414010;M;1992;2025-12-31;19:24:51;19:28:22;379;383
42349150;537405;M;1991;2025-12-31;19:25:13;19:40:24;253;33
42349151;4515335;M;2008;2025-12-31;19:25:18;19:35:37;276;164
42349154;4556142;F;1985;2025-12-31;19:25:54;19:42:02;3;187
42349155;2267672;M;1971;2025-12-31;19:26:16;19:31:29;164;11
42349156;4565336;F;2003;2025-12-31;19:26:17;19:34:17;85;51
42349157;665051;M;2000;2025-12-31;19:26:19;19:31:18;257;231
42349158;4603712;F;2001;2025-12-31;19:26:20;19:32:08;167;249
42349161;536043;M;1995;2025-12-31;19:26:55;19:39:17;155;192
42349163;236605;M;1990;2025-12-31;19:27:09;19:46:54;247;44
42349166;4542742;M;1959;2025-12-31;19:27:24;19:30:33;36;27
42349168;4602320;F;1984;2025-12-31;19:27:22;19:42:05;35;182
42349169;4636131;M;2000;2025-12-31;19:27:28;19:34:28;85;51
42349170;620460;M;1987;2025-12-31;19:27:28;19:45:06;273;163
42349171;4510256;M;1997;2025-12-31;19:27:33;19:30:41;268;58
42349173;4523313;F;2000;2025-12-31;19:27:48;19:32:16;75;85
42349175;4467205;F;1997;2025-12-31;19:28:19;19:42:32;324;35
42349177;4621425;M;1984;2025-12-31;19:28:32;19:33:34;52;26
42349179;3763667;F;2004;2025-12-31;19:28:50;19:46:36;65;381
42349180;4617370;M;2002;2025-12-31;19:28:51;19:31:57;397;385
42349182;4506111;F;2003;2025-12-31;19:29:05;19:35:20;229;231
42349184;437313;M;1994;2025-12-31;19:29:13;19:36:07;28;53
42349187;506376;F;1992;2025-12-31;19:29:27;19:36:16;387;273
42349188;4564434;F;2002;2025-12-31;19:29:31;19:37:56;166;255
42349190;2523667;F;1991;2025-12-31;19:29:44;19:36:09;256;393
42349191;1652673;M;1986;2025-12-31;19:29:50;19:36:14;256;393
42349194;4543663;M;2000;2025-12-31;19:30:38;19:37:05;270;267
42349196;4546757;M;1995;2025-12-31;19:30:43;19:46:24;23;23
42349200;4610400;M;1970;2025-12-31;19:30:56;19:34:41;266;285
42349201;571651;F;1993;2025-12-31;19:30:56;19:40:10;260;226
42349202;732660;M;1986;2025-12-31;19:30:56;19:56:00;352;156
42349203;4611046;M;1989;2025-12-31;19:31:13;19:41:17;70;59
42349204;4520277;M;2001;2025-12-31;19:31:22;19:52:18;71;172
42349205;1017665;M;1968;2025-12-31;19:31:41;19:41:50;156;53
42349206;4557261;M;2004;2025-12-31;19:31:46;19:39:52;110;110
42349207;1620575;M;1997;2025-12-31;19:31:51;19:51:49;188;2
42349208;4617720;M;1974;2025-12-31;19:31:49;19:38:11;176;19
42349209;2616162;M;1995;2025-12-31;19:31:53;19:45:46;70;82
42349210;4556616;NULL;1997;2025-12-31;19:31:59;19:47:54;271;247
42349212;2030312;M;2006;2025-12-31;19:32:07;19:35:41;201;253
42349214;4566733;M;1988;2025-12-31;19:32:27;19:38:02;232;236
42349215;420225;M;1982;2025-12-31;19:32:28;19:42:37;4;11
42349217;2632363;M;1994;2025-12-31;19:32:31;19:51:24;79;79
42349219;4627460;M;1998;2025-12-31;19:32:35;19:44:23;358;58
42349220;4640736;M;1998;2025-12-31;19:32:58;19:42:36;154;266
42349221;4635714;M;1994;2025-12-31;19:33:13;19:37:37;65;51
42349222;4571001;M;1998;2025-12-31;19:33:24;19:41:54;23;35
42349223;1617560;M;2001;2025-12-31;19:33:32;19:40:30;347;11
42349224;4642705;M;1991;2025-12-31;19:33:45;19:39:40;49;52
42349225;127025;M;1994;2025-12-31;19:33:47;19:39:05;53;56
42349226;1277213;F;1973;2025-12-31;19:33:48;19:39:33;11;172
42349227;2006125;M;1991;2025-12-31;19:33:55;19:41:24;70;51
42349228;4621425;M;1984;2025-12-31;19:33:56;19:44:51;26;159
42349229;332214;M;1997;2025-12-31;19:33:58;19:55:59;133;74
42349232;635651;M;1993;2025-12-31;19:34:22;19:53:26;272;86
42349233;3367273;M;1985;2025-12-31;19:34:26;19:45:21;156;163
42349234;4521303;M;1974;2025-12-31;19:34:27;19:34:58;52;52
42349235;43310;M;1984;2025-12-31;19:34:28;19:41:19;40;268
42349238;4653317;M;1946;2025-12-31;19:34:39;19:51:13;176;39
42349239;2572020;M;1972;2025-12-31;19:34:41;19:45:46;164;17
42349240;4610400;M;1970;2025-12-31;19:35:05;19:48:38;285;398
42349241;4546207;M;1989;2025-12-31;19:35:08;19:43:15;253;186
42349242;764024;M;1996;2025-12-31;19:35:18;19:39:58;35;171
42349243;4555623;M;1997;2025-12-31;19:35:29;20:00:50;276;260
42349244;4653234;M;1970;2025-12-31;19:35:53;19:44:37;69;77
42349245;4613733;NULL;1998;2025-12-31;19:36:04;19:50:00;74;11
42349246;730166;F;1982;2025-12-31;19:36:04;19:44:35;179;30
42349249;4040103;F;2001;2025-12-31;19:36:16;19:43:15;174;170
42349251;4052145;F;2004;2025-12-31;19:36:24;19:41:33;65;51
42349252;4025252;F;1996;2025-12-31;19:36:28;19:43:11;335;178
